Freq(MHz),Loss
5813.75,-5.26
5825.9375,-5.23
5838.125,-5.19
5850.3125,-5.24
5862.5,-5.32
5874.6875,-5.41
5886.875,-5.48
5899.0625,-5.54
5911.25,-5.58
5923.4375,-5.65
5935.625,-5.72
5947.8125,-5.75
5960,-5.71
5972.1875,-5.61
5984.375,-5.49
5996.5625,-5.41
6008.75,-5.37
6020.9375,-5.32
6033.125,-5.30
6045.3125,-5.29
6057.5,-5.32
6069.6875,-5.39
6081.875,-5.46
6094.0625,-5.51
6106.25,-5.54
6118.4375,-5.59
6130.625,-5.63
6142.8125,-5.64
6155,-5.62
6167.1875,-5.54
6179.375,-5.47
6191.5625,-5.43
6203.75,-5.42
6215.9375,-5.44
6228.125,-5.44
6240.3125,-5.46
6252.5,-5.53
6264.6875,-5.65
6276.875,-5.75
6289.0625,-5.79
6301.25,-5.79
6313.4375,-5.78
6325.625,-5.79
6337.8125,-5.84
6350,-5.84
6362.1875,-5.76
6374.375,-5.64
6386.5625,-5.56
6398.75,-5.53
6410.9375,-5.55
6423.125,-5.57
6435.3125,-5.56
6447.5,-5.58
6459.6875,-5.65
6471.875,-5.76
6484.0625,-5.84
6496.25,-5.86
6508.4375,-5.85
6520.625,-5.85
6532.8125,-5.89
6545,-5.92
6557.1875,-5.93
6569.375,-5.87
6581.5625,-5.79
6593.75,-5.75
6605.9375,-5.75
6618.125,-5.76
6630.3125,-5.75
6642.5,-5.73
6654.6875,-5.73
6666.875,-5.76
6679.0625,-5.82
6691.25,-5.83
6703.4375,-5.81
6715.625,-5.78
6727.8125,-5.78
6740,-5.81
6752.1875,-5.83
6764.375,-5.81
6776.5625,-5.75
6788.75,-5.71
6800.9375,-5.71
6813.125,-5.75
6825.3125,-5.76
6837.5,-5.75
6849.6875,-5.72
6861.875,-5.75
6874.0625,-5.81
6886.25,-5.86
6898.4375,-5.88
6910.625,-5.86
6922.8125,-5.85
6935,-5.90
6947.1875,-5.98
6959.375,-6.02
6971.5625,-6.00
6983.75,-5.94
6995.9375,-5.91
7008.125,-5.92
7020.3125,-5.95
7032.5,-5.92
7044.6875,-5.85
7056.875,-5.77
7069.0625,-5.73
7081.25,-5.73
7093.4375,-5.74
7105.625,-5.74
7117.8125,-5.74
7130,-5.77
7142.1875,-5.85
7154.375,-5.93
7166.5625,-5.96
7178.75,-5.95
7190.9375,-5.94
7203.125,-5.96
7215.3125,-6.01
7227.5,-6.03
7239.6875,-5.98
7251.875,-5.89
7264.0625,-5.82
7276.25,-5.81
7288.4375,-5.81
7300.625,-5.82
7312.8125,-5.81
7325,-5.81
7337.1875,-5.88
7349.375,-5.98
7361.5625,-6.05
7373.75,-6.07
7385.9375,-6.05
7398.125,-6.04
7410.3125,-6.06
7422.5,-6.09
7434.6875,-6.09
7446.875,-6.02
7459.0625,-5.94
7471.25,-5.88
7483.4375,-5.86
7495.625,-5.87
7507.8125,-5.88
7520,-5.89
7532.1875,-5.95
7544.375,-6.05
7556.5625,-6.17
7568.75,-6.23
7580.9375,-6.25
7593.125,-6.25
7605.3125,-6.30
7617.5,-6.37
7629.6875,-6.41
7641.875,-6.38
7654.0625,-6.27
7666.25,-6.16
7678.4375,-6.10
7690.625,-6.07
7702.8125,-6.05
7715,-6.01
7727.1875,-5.97
7739.375,-5.96
7751.5625,-5.98
7763.75,-6.01
7775.9375,-6.02
7788.125,-6.03
7800.3125,-6.04
7812.5,-6.09
7824.6875,-6.15
7836.875,-6.19
7849.0625,-6.16
7861.25,-6.11
7873.4375,-6.08
7885.625,-6.12
7897.8125,-6.16
7910,-6.18
7922.1875,-6.15
7934.375,-6.11
7946.5625,-6.13
7958.75,-6.17
7970.9375,-6.20
7983.125,-6.19
7995.3125,-6.15
8007.5,-6.12
8019.6875,-6.13
8031.875,-6.15
8044.0625,-6.15
8056.25,-6.12
8068.4375,-6.09
8080.625,-6.08
8092.8125,-6.10
8105,-6.12
8117.1875,-6.10
8129.375,-6.06
8141.5625,-6.05
8153.75,-6.07
8165.9375,-6.10
8178.125,-6.11
8190.3125,-6.09
8202.5,-6.08
8214.6875,-6.13
8226.875,-6.22
8239.0625,-6.30
8251.25,-6.32
8263.4375,-6.31
8275.625,-6.32
8287.8125,-6.38
8300,-6.45
8312.1875,-6.48
8324.375,-6.44
8336.5625,-6.36
8348.75,-6.27
8360.9375,-6.23
8373.125,-6.21
8385.3125,-6.20
8397.5,-6.17
8409.6875,-6.14
8421.875,-6.13
8434.0625,-6.16
8446.25,-6.17
8458.4375,-6.20
8470.625,-6.25
8482.8125,-6.35
8495,-6.46
8507.1875,-6.54
8519.375,-6.56
8531.5625,-6.54
8543.75,-6.48
8555.9375,-6.46
8568.125,-6.47
8580.3125,-6.48
8592.5,-6.42
8604.6875,-6.36
8616.875,-6.32
8629.0625,-6.30
8641.25,-6.30
8653.4375,-6.27
8665.625,-6.26
8677.8125,-6.26
8690,-6.28
8702.1875,-6.34
8714.375,-6.38
8726.5625,-6.37
8738.75,-6.33
8750.9375,-6.32
8763.125,-6.32
8775.3125,-6.35
8787.5,-6.36
8799.6875,-6.33
8811.875,-6.30
8824.0625,-6.32
8836.25,-6.38
8848.4375,-6.42
8860.625,-6.42
8872.8125,-6.42
8885,-6.41
8897.1875,-6.47
8909.375,-6.54
8921.5625,-6.56
8933.75,-6.56
8945.9375,-6.48
8958.125,-6.42
8970.3125,-6.39
8982.5,-6.37
8994.6875,-6.35
9006.875,-6.33
9019.0625,-6.31
9031.25,-6.26
9043.4375,-6.26
9055.625,-6.27
9067.8125,-6.26
9080,-6.29
9092.1875,-6.32
9104.375,-6.38
9116.5625,-6.39
9128.75,-6.40
9140.9375,-6.39
9153.125,-6.39
9165.3125,-6.43
9177.5,-6.46
9189.6875,-6.50
9201.875,-6.47
9214.0625,-6.44
9226.25,-6.42
9238.4375,-6.48
9250.625,-6.53
9262.8125,-6.49
9275,-6.46
9287.1875,-6.42
9299.375,-6.37
9311.5625,-6.35
9323.75,-6.38
9335.9375,-6.41
9348.125,-6.41
9360.3125,-6.43
9372.5,-6.46
9384.6875,-6.47
9396.875,-6.49
9409.0625,-6.49
9421.25,-6.52
9433.4375,-6.61
9445.625,-6.68
9457.8125,-6.75
9470,-6.72
9482.1875,-6.66
9494.375,-6.62
9506.5625,-6.63
9518.75,-6.64
9530.9375,-6.64
9543.125,-6.61
9555.3125,-6.57
9567.5,-6.55
9579.6875,-6.53
9591.875,-6.51
9604.0625,-6.52
9616.25,-6.52
9628.4375,-6.53
9640.625,-6.59
9652.8125,-6.62
9665,-6.65
9677.1875,-6.64
9689.375,-6.59
9701.5625,-6.59
9713.75,-6.60
9725.9375,-6.61
9738.125,-6.64
9750.3125,-6.62
9762.5,-6.61
9774.6875,-6.62
9786.875,-6.62
9799.0625,-6.62
9811.25,-6.60
9823.4375,-6.62
9835.625,-6.66
9847.8125,-6.73
9860,-6.74
9872.1875,-6.72
9884.375,-6.69
9896.5625,-6.63
9908.75,-6.61
9920.9375,-6.57
9933.125,-6.60
9945.3125,-6.59
9957.5,-6.58
9969.6875,-6.58
9981.875,-6.57
9994.0625,-6.61
10006.25,-6.61
10018.4375,-6.61
10030.625,-6.65
10042.8125,-6.73
10055,-6.75
10067.1875,-6.77
10079.375,-6.73
10091.5625,-6.74
10103.75,-6.70
10115.9375,-6.70
10128.125,-6.72
10140.3125,-6.72
10152.5,-6.69
10164.6875,-6.65
10176.875,-6.63
10189.0625,-6.63
10201.25,-6.65
10213.4375,-6.61
10225.625,-6.62
10237.8125,-6.59
10250,-6.60
10262.1875,-6.61
10274.375,-6.62
10286.5625,-6.63
10298.75,-6.66
10310.9375,-6.66
10323.125,-6.68
10335.3125,-6.70
10347.5,-6.69
10359.6875,-6.69
10371.875,-6.72
10384.0625,-6.74
10396.25,-6.77
10408.4375,-6.73
10420.625,-6.72
10432.8125,-6.68
10445,-6.68
10457.1875,-6.73
10469.375,-6.71
10481.5625,-6.72
10493.75,-6.75
10505.9375,-6.79
10518.125,-6.83
10530.3125,-6.86
10542.5,-6.87
10554.6875,-6.89
10566.875,-6.92
10579.0625,-6.98
10591.25,-7.03
10603.4375,-7.05
10615.625,-7.02
10627.8125,-6.94
10640,-6.92
10652.1875,-6.90
10664.375,-6.91
10676.5625,-6.92
10688.75,-6.94
10700.9375,-6.91
10713.125,-6.93
10725.3125,-6.96
10737.5,-6.94
10749.6875,-6.96
10761.875,-6.96
10774.0625,-6.99
10786.25,-7.00
10798.4375,-7.04
10810.625,-7.03
10822.8125,-7.00
10835,-6.96
10847.1875,-6.92
10859.375,-6.95
10871.5625,-6.96
10883.75,-6.95
10895.9375,-6.97
10908.125,-7.01
10920.3125,-7.07
10932.5,-7.13
10944.6875,-7.13
10956.875,-7.15
10969.0625,-7.19
10981.25,-7.24
10993.4375,-7.27
11005.625,-7.26
11017.8125,-7.26
11030,-7.18
11042.1875,-7.11
11054.375,-7.08
11066.5625,-7.07
11078.75,-7.07
11090.9375,-7.03
11103.125,-7.01
11115.3125,-7.00
11127.5,-7.03
11139.6875,-7.08
11151.875,-7.11
11164.0625,-7.13
11176.25,-7.20
11188.4375,-7.28
11200.625,-7.33
11212.8125,-7.39
11225,-7.37
11237.1875,-7.33
11249.375,-7.34
11261.5625,-7.31
11273.75,-7.32
11285.9375,-7.29
11298.125,-7.25
11310.3125,-7.19
11322.5,-7.16
11334.6875,-7.13
11346.875,-7.12
11359.0625,-7.13
11371.25,-7.15
11383.4375,-7.18
11395.625,-7.26
11407.8125,-7.33
11420,-7.36
11432.1875,-7.39
11444.375,-7.39
11456.5625,-7.40
11468.75,-7.44
11480.9375,-7.46
11493.125,-7.42
11505.3125,-7.42
11517.5,-7.40
11529.6875,-7.40
11541.875,-7.37
11554.0625,-7.38
11566.25,-7.35
11578.4375,-7.31
11590.625,-7.33
11602.8125,-7.33
11615,-7.37
11627.1875,-7.38
11639.375,-7.37
11651.5625,-7.39
11663.75,-7.41
11675.9375,-7.46
11688.125,-7.50
11700.3125,-7.48
11712.5,-7.45
11724.6875,-7.42
11736.875,-7.45
11749.0625,-7.47
11761.25,-7.48
11773.4375,-7.43
11785.625,-7.43
11797.8125,-7.41
11810,-7.45
11822.1875,-7.46
11834.375,-7.50
11846.5625,-7.51
11858.75,-7.51
11870.9375,-7.55
11883.125,-7.59
11895.3125,-7.61
11907.5,-7.59
