Freq(MHz),Loss
5557.8125,-5.86
5570,-5.71
5582.1875,-5.57
5594.375,-5.44
5606.5625,-5.31
5618.75,-5.19
5630.9375,-5.13
5643.125,-5.16
5655.3125,-5.22
5667.5,-5.32
5679.6875,-5.41
5691.875,-5.51
5704.0625,-5.64
5716.25,-5.76
5728.4375,-5.82
5740.625,-5.79
5752.8125,-5.68
5765,-5.55
5777.1875,-5.41
5789.375,-5.31
5801.5625,-5.22
5813.75,-5.15
5825.9375,-5.11
5838.125,-5.12
5850.3125,-5.20
5862.5,-5.30
5874.6875,-5.40
5886.875,-5.48
5899.0625,-5.56
5911.25,-5.64
5923.4375,-5.72
5935.625,-5.76
5947.8125,-5.71
5960,-5.61
5972.1875,-5.47
5984.375,-5.34
5996.5625,-5.27
6008.75,-5.21
6020.9375,-5.18
6033.125,-5.17
6045.3125,-5.20
6057.5,-5.27
6069.6875,-5.35
6081.875,-5.41
6094.0625,-5.44
6106.25,-5.47
6118.4375,-5.51
6130.625,-5.53
6142.8125,-5.51
6155,-5.44
6167.1875,-5.35
6179.375,-5.29
6191.5625,-5.29
6203.75,-5.30
6215.9375,-5.33
6228.125,-5.36
6240.3125,-5.42
6252.5,-5.53
6264.6875,-5.65
6276.875,-5.72
6289.0625,-5.72
6301.25,-5.68
6313.4375,-5.66
6325.625,-5.65
6337.8125,-5.66
6350,-5.60
6362.1875,-5.51
6374.375,-5.42
6386.5625,-5.38
6398.75,-5.41
6410.9375,-5.46
6423.125,-5.49
6435.3125,-5.52
6447.5,-5.59
6459.6875,-5.69
6471.875,-5.79
6484.0625,-5.84
6496.25,-5.82
6508.4375,-5.75
6520.625,-5.70
6532.8125,-5.69
6545,-5.67
6557.1875,-5.63
6569.375,-5.57
6581.5625,-5.55
6593.75,-5.59
6605.9375,-5.65
6618.125,-5.72
6630.3125,-5.75
6642.5,-5.78
6654.6875,-5.84
6666.875,-5.92
6679.0625,-5.99
6691.25,-5.98
6703.4375,-5.90
6715.625,-5.79
6727.8125,-5.70
6740,-5.66
6752.1875,-5.62
6764.375,-5.57
6776.5625,-5.55
6788.75,-5.55
6800.9375,-5.62
6813.125,-5.72
6825.3125,-5.77
6837.5,-5.80
6849.6875,-5.83
6861.875,-5.90
6874.0625,-6.01
6886.25,-6.06
6898.4375,-6.03
6910.625,-5.92
6922.8125,-5.80
6935,-5.73
6947.1875,-5.69
6959.375,-5.68
6971.5625,-5.64
6983.75,-5.61
6995.9375,-5.64
7008.125,-5.71
7020.3125,-5.79
7032.5,-5.82
7044.6875,-5.82
7056.875,-5.81
7069.0625,-5.84
7081.25,-5.89
7093.4375,-5.91
7105.625,-5.87
7117.8125,-5.78
7130,-5.69
7142.1875,-5.64
7154.375,-5.64
7166.5625,-5.63
7178.75,-5.63
7190.9375,-5.66
7203.125,-5.75
7215.3125,-5.86
7227.5,-5.93
7239.6875,-5.95
7251.875,-5.94
7264.0625,-5.93
7276.25,-5.97
7288.4375,-6.01
7300.625,-6.01
7312.8125,-5.93
7325,-5.83
7337.1875,-5.75
7349.375,-5.74
7361.5625,-5.75
7373.75,-5.76
7385.9375,-5.76
7398.125,-5.79
7410.3125,-5.86
7422.5,-5.95
7434.6875,-5.99
7446.875,-5.99
7459.0625,-5.94
7471.25,-5.92
7483.4375,-5.93
7495.625,-5.94
7507.8125,-5.92
7520,-5.86
7532.1875,-5.81
7544.375,-5.80
7556.5625,-5.83
7568.75,-5.88
7580.9375,-5.90
7593.125,-5.96
7605.3125,-6.05
7617.5,-6.19
7629.6875,-6.29
7641.875,-6.33
7654.0625,-6.28
7666.25,-6.21
7678.4375,-6.16
7690.625,-6.15
7702.8125,-6.15
7715,-6.09
7727.1875,-6.01
7739.375,-5.92
7751.5625,-5.87
7763.75,-5.87
7775.9375,-5.87
7788.125,-5.90
7800.3125,-5.95
7812.5,-6.05
7824.6875,-6.17
7836.875,-6.26
7849.0625,-6.25
7861.25,-6.20
7873.4375,-6.15
7885.625,-6.15
7897.8125,-6.18
7910,-6.18
7922.1875,-6.12
7934.375,-6.04
7946.5625,-5.97
7958.75,-5.97
7970.9375,-5.99
7983.125,-6.01
7995.3125,-6.00
8007.5,-6.01
8019.6875,-6.06
8031.875,-6.13
8044.0625,-6.17
8056.25,-6.16
8068.4375,-6.11
8080.625,-6.07
8092.8125,-6.05
8105,-6.04
8117.1875,-6.02
8129.375,-5.97
8141.5625,-5.93
8153.75,-5.92
8165.9375,-5.96
8178.125,-5.99
8190.3125,-6.01
8202.5,-6.03
8214.6875,-6.10
8226.875,-6.23
8239.0625,-6.35
8251.25,-6.41
8263.4375,-6.38
8275.625,-6.33
8287.8125,-6.30
8300,-6.32
8312.1875,-6.34
8324.375,-6.31
8336.5625,-6.23
8348.75,-6.12
8360.9375,-6.04
8373.125,-6.01
8385.3125,-6.00
8397.5,-6.00
8409.6875,-6.00
8421.875,-6.02
8434.0625,-6.07
8446.25,-6.10
8458.4375,-6.12
8470.625,-6.12
8482.8125,-6.12
8495,-6.17
8507.1875,-6.23
8519.375,-6.26
8531.5625,-6.27
8543.75,-6.24
8555.9375,-6.22
8568.125,-6.24
8580.3125,-6.29
8592.5,-6.30
8604.6875,-6.28
8616.875,-6.27
8629.0625,-6.27
8641.25,-6.29
8653.4375,-6.29
8665.625,-6.27
8677.8125,-6.22
8690,-6.18
8702.1875,-6.18
8714.375,-6.18
8726.5625,-6.18
8738.75,-6.18
8750.9375,-6.18
8763.125,-6.22
8775.3125,-6.30
8787.5,-6.34
8799.6875,-6.34
8811.875,-6.35
8824.0625,-6.37
8836.25,-6.43
8848.4375,-6.51
8860.625,-6.53
8872.8125,-6.48
8885,-6.39
8897.1875,-6.32
8909.375,-6.32
8921.5625,-6.32
8933.75,-6.32
8945.9375,-6.28
8958.125,-6.23
8970.3125,-6.21
8982.5,-6.19
8994.6875,-6.19
9006.875,-6.20
9019.0625,-6.19
9031.25,-6.16
9043.4375,-6.18
9055.625,-6.19
9067.8125,-6.19
9080,-6.20
9092.1875,-6.19
9104.375,-6.21
9116.5625,-6.25
9128.75,-6.26
9140.9375,-6.28
9153.125,-6.30
9165.3125,-6.38
9177.5,-6.46
9189.6875,-6.54
9201.875,-6.54
9214.0625,-6.52
9226.25,-6.50
9238.4375,-6.50
9250.625,-6.53
9262.8125,-6.57
9275,-6.53
9287.1875,-6.46
9299.375,-6.37
9311.5625,-6.32
9323.75,-6.32
9335.9375,-6.33
9348.125,-6.38
9360.3125,-6.39
9372.5,-6.45
9384.6875,-6.51
9396.875,-6.51
9409.0625,-6.51
9421.25,-6.52
9433.4375,-6.57
9445.625,-6.62
9457.8125,-6.68
9470,-6.70
9482.1875,-6.64
9494.375,-6.54
9506.5625,-6.50
9518.75,-6.50
9530.9375,-6.50
