Freq(MHz),Loss
16928.75,-16.22
16940.9375,-16.28
16953.125,-16.35
16965.3125,-16.57
16977.5,-16.77
16989.6875,-16.89
17001.875,-17.01
17014.0625,-17.01
17026.25,-17.01
17038.4375,-17.02
17050.625,-17.07
17062.8125,-17.01
17075,-16.93
17087.1875,-16.75
17099.375,-16.64
17111.5625,-16.52
17123.75,-16.44
17135.9375,-16.39
17148.125,-16.35
17160.3125,-16.33
17172.5,-16.35
17184.6875,-16.39
17196.875,-16.51
17209.0625,-16.56
17221.25,-16.67
17233.4375,-16.72
17245.625,-16.79
17257.8125,-16.9
17270,-16.97
17282.1875,-17.02
17294.375,-17.07
17306.5625,-17.04
17318.75,-17.01
17330.9375,-17.01
17343.125,-16.96
17355.3125,-16.94
17367.5,-16.92
17379.6875,-16.82
17391.875,-16.78
17404.0625,-16.65
17416.25,-16.61
17428.4375,-16.55
17440.625,-16.51
17452.8125,-16.55
17465,-16.53
17477.1875,-16.61
17489.375,-16.62
17501.5625,-16.68
17513.75,-16.75
17525.9375,-16.83
17538.125,-16.87
17550.3125,-17.08
17562.5,-17.11
17574.6875,-17.22
17586.875,-17.32
17599.0625,-17.39
17611.25,-17.41
17623.4375,-17.5
17635.625,-17.37
17647.8125,-17.28
17660,-17.5
17672.1875,-17.48
17684.375,-17.4
17696.5625,-17.39
17708.75,-17.3
17720.9375,-17.26
17733.125,-17.21
17745.3125,-17.18
17757.5,-17.22
17769.6875,-17.14
17781.875,-16.96
17794.0625,-16.75
17806.25,-16.78
17818.4375,-16.7
17830.625,-16.74
17842.8125,-16.73
17855,-16.74
17867.1875,-16.89
17879.375,-17.1
17891.5625,-17.38
17903.75,-17.46
17915.9375,-17.75
17928.125,-17.9
17940.3125,-18.18
17952.5,-18.36
17964.6875,-18.44
17976.875,-18.58
17989.0625,-18.7
18001.25,-18.67
18013.4375,-18.55
18025.625,-18.54
18037.8125,-18.3
18050,-18.04
18062.1875,-17.86
18074.375,-17.63
18086.5625,-17.44
18098.75,-17.32
18110.9375,-17.24
18123.125,-17.31
18135.3125,-17.35
18147.5,-17.57
18159.6875,-17.71
18171.875,-17.93
18184.0625,-17.99
18196.25,-18.18
18208.4375,-18.33
18220.625,-18.41
18232.8125,-18.36
18245,-18.4
18257.1875,-18.33
18269.375,-18.18
18281.5625,-18.08
18293.75,-18.09
18305.9375,-17.96
18318.125,-17.78
18330.3125,-17.88
18342.5,-17.77
18354.6875,-17.8
18366.875,-17.8
18379.0625,-17.85
18391.25,-17.82
18403.4375,-17.85
18415.625,-17.86
18427.8125,-17.94
18440,-17.74
18452.1875,-17.66
18464.375,-17.68
18476.5625,-17.67
18488.75,-17.7
18500.9375,-17.63
18513.125,-17.77
18525.3125,-17.83
18537.5,-17.97
18549.6875,-18.07
18561.875,-18.28
18574.0625,-18.52
18586.25,-18.65
18598.4375,-18.95
18610.625,-19.02
18622.8125,-18.94
18635,-18.93
18647.1875,-18.84
18659.375,-18.8
18671.5625,-18.59
18683.75,-18.45
18695.9375,-18.26
18708.125,-18.11
18720.3125,-17.83
18732.5,-17.73
18744.6875,-17.48
18756.875,-17.51
18769.0625,-17.52
18781.25,-17.51
18793.4375,-17.7
18805.625,-17.8
18817.8125,-17.87
18830,-18.01
18842.1875,-18.19
18854.375,-18.35
18866.5625,-18.57
18878.75,-18.6
18890.9375,-18.62
18903.125,-18.68
18915.3125,-18.66
18927.5,-18.68
18939.6875,-18.61
18951.875,-18.56
18964.0625,-18.55
18976.25,-18.44
18988.4375,-18.31
19000.625,-18.22
19012.8125,-18.08
19025,-17.94
19037.1875,-17.85
19049.375,-17.75
19061.5625,-17.64
19073.75,-17.68
19085.9375,-17.63
19098.125,-17.71
19110.3125,-17.69
19122.5,-17.76
19134.6875,-17.99
19146.875,-18.09
19159.0625,-18.23
19171.25,-18.33
19183.4375,-18.45
19195.625,-18.44
19207.8125,-18.4
19220,-18.58
19232.1875,-18.55
19244.375,-18.64
19256.5625,-18.53
19268.75,-18.52
19280.9375,-18.35
19293.125,-18.23
19305.3125,-18.27
19317.5,-18.24
19329.6875,-18.2
19341.875,-18.2
19354.0625,-18.17
19366.25,-18.14
19378.4375,-18.1
19390.625,-18.04
19402.8125,-18.06
19415,-18.06
19427.1875,-18.11
19439.375,-18.1
19451.5625,-18.03
19463.75,-18.05
19475.9375,-18.07
19488.125,-18.12
19500.3125,-18.27
19512.5,-18.28
19524.6875,-18.41
19536.875,-18.38
19549.0625,-18.44
19561.25,-18.59
19573.4375,-18.69
19585.625,-18.65
19597.8125,-18.75
19610,-18.58
19622.1875,-18.4
19634.375,-18.25
19646.5625,-18.12
19658.75,-18.04
19670.9375,-17.91
19683.125,-17.84
19695.3125,-17.75
19707.5,-17.78
19719.6875,-17.81
19731.875,-17.88
19744.0625,-18.02
19756.25,-18.14
19768.4375,-18.43
19780.625,-18.55
19792.8125,-18.8
19805,-18.72
19817.1875,-18.98
19829.375,-18.92
19841.5625,-18.88
19853.75,-18.79
19865.9375,-18.79
19878.125,-18.84
19890.3125,-18.75
19902.5,-18.58
19914.6875,-18.49
19926.875,-18.49
19939.0625,-18.41
19951.25,-18.42
19963.4375,-18.43
19975.625,-18.41
19987.8125,-18.48
20000,-18.66
