Freq(MHz),Loss
10749.6875,-16.06
10761.875,-16.06
10774.0625,-16.1
10786.25,-16.05
10798.4375,-16.1
10810.625,-16.09
10822.8125,-16.16
10835,-16.15
10847.1875,-16.17
10859.375,-16.22
10871.5625,-16.25
10883.75,-16.31
10895.9375,-16.39
10908.125,-16.48
10920.3125,-16.58
10932.5,-16.64
10944.6875,-16.68
10956.875,-16.7
10969.0625,-16.72
10981.25,-16.79
10993.4375,-16.8
11005.625,-16.82
11017.8125,-16.83
11030,-16.8
11042.1875,-16.78
11054.375,-16.75
11066.5625,-16.73
11078.75,-16.73
11090.9375,-16.72
11103.125,-16.76
11115.3125,-16.77
11127.5,-16.8
11139.6875,-16.86
11151.875,-16.87
11164.0625,-16.92
11176.25,-16.97
11188.4375,-17.01
11200.625,-17.08
11212.8125,-17.07
11225,-17.08
11237.1875,-17.07
11249.375,-17.03
11261.5625,-16.98
11273.75,-16.9
11285.9375,-16.88
11298.125,-16.83
11310.3125,-16.8
11322.5,-16.75
11334.6875,-16.73
11346.875,-16.68
11359.0625,-16.66
11371.25,-16.66
11383.4375,-16.69
11395.625,-16.72
11407.8125,-16.69
11420,-16.7
11432.1875,-16.7
11444.375,-16.68
11456.5625,-16.65
11468.75,-16.63
11480.9375,-16.62
11493.125,-16.54
11505.3125,-16.52
11517.5,-16.48
11529.6875,-16.45
11541.875,-16.41
11554.0625,-16.39
11566.25,-16.36
11578.4375,-16.32
11590.625,-16.35
11602.8125,-16.34
11615,-16.34
11627.1875,-16.33
11639.375,-16.32
11651.5625,-16.36
11663.75,-16.35
11675.9375,-16.36
11688.125,-16.36
11700.3125,-16.32
11712.5,-16.33
11724.6875,-16.32
11736.875,-16.35
11749.0625,-16.34
11761.25,-16.36
11773.4375,-16.37
11785.625,-16.43
11797.8125,-16.44
11810,-16.48
11822.1875,-16.52
11834.375,-16.61
11846.5625,-16.67
11858.75,-16.7
11870.9375,-16.75
11883.125,-16.75
11895.3125,-16.78
11907.5,-16.78
11919.6875,-16.77
11931.875,-16.8
11944.0625,-16.8
11956.25,-16.8
11968.4375,-16.81
11980.625,-16.81
11992.8125,-16.8
12005,-16.83
12017.1875,-16.85
12029.375,-16.89
12041.5625,-16.95
12053.75,-17.05
12065.9375,-17.14
12078.125,-17.19
12090.3125,-17.22
12102.5,-17.26
12114.6875,-17.3
12126.875,-17.34
12139.0625,-17.38
12151.25,-17.39
12163.4375,-17.38
12175.625,-17.35
12187.8125,-17.28
12200,-17.26
12212.1875,-17.18
12224.375,-17.15
12236.5625,-17.13
12248.75,-17.15
12260.9375,-17.16
12273.125,-17.15
12285.3125,-17.17
12297.5,-17.15
